dataset_id,dl_mean_0,dl_mean_1,dl_mean_2,dl_mean_3,dl_var_0,dl_var_1,dl_var_2,dl_var_3
46652,0.022382512309573555,-0.1502352549662194,0.21027548760724363,0.12363456380175154,1.2278167716986257,1.4009650429246583,0.9000748454183791,0.7235636904344633
876,-0.03588637275338289,0.002458780438505917,-0.06143281530204744,-0.05051892202116537,1.0972262042580678,0.9799471594674942,1.1545332815672766,0.9649981213174484
767,0.0029935070346521543,0.0,0.0,0.0,0.07281818212439205,0.0,0.0,0.0
45714,0.2705526985322132,0.060867712241691775,-0.023879828189309827,0.2095849674813825,0.2492622031684253,0.035280895672761436,0.04549176562495224,0.15627426195229427
44406,0.16672558865442272,0.12520557152700104,0.11785867444056582,0.1414237875410819,0.6313802752179289,0.532710612960148,0.5049718827426278,0.27267194941951267
44627,0.20512194084396387,0.1856889967451957,0.17928239094146484,-0.2545282417940216,11.676389293606931,10.000731667090118,7.331504082462657,8.256124441277391
775,0.07204505294302958,-0.015768786969597593,-0.003679482412494932,-0.02963454070433278,0.8454038337431955,0.7180547573290663,0.6642762143923473,0.6338991916526089
1524,-0.038217438584468605,0.12070772855225825,0.0033692836388430794,0.05681860175994199,0.4626220292428733,0.41549438637794006,0.4053781019607137,0.5077337350371561
920,0.0051462126257192774,0.013738477851846701,-0.013459524913158933,0.017366849916412103,0.6189946782584937,0.4968251057827917,0.6103563098845249,0.564291764080996
41,0.20653898312536975,0.29977975095461984,-0.15292263166879957,0.11284274685464954,0.9028598468403451,0.7830419656370279,0.5091612174151253,0.745120916315299
46334,0.20653898312536975,0.29977975095461984,-0.15292263166879957,0.11284274685464954,0.9028598468403451,0.7830419656370279,0.5091612174151253,0.745120916315299
44123,0.03743535910020341,0.15598874539936886,0.26981913119837125,0.16389636448804817,1.1384611468880366,1.2466022695520083,1.1157650536924757,0.7508566717056816
43904,0.02486702283489864,0.001990336582530022,0.11943051470912897,-0.003096385137676563,0.3997903578801999,0.22454240952231852,0.30649854101979784,0.15254577678576808
43941,0.17983757892753327,-0.19555630978044874,0.18010471760422264,0.1411162241129046,0.5445134618034082,0.2335039180941329,0.500979567454909,0.2195654322002395
44733,0.24424068942149824,0.10591659231029435,0.014775358095184517,0.41381152729384035,12.252952592934834,7.3374368200802795,3.6096897826993684,3.118473326328842
46382,0.09496461769482546,0.11373987600912124,0.07721813235318287,-0.040121300695982964,0.798894530540593,0.7011467101828399,0.8028649352515534,0.9239785737144711
1444,0.23023513544214919,-0.01960606345785124,-0.05278465984106568,0.19233965029049474,9.57494192047631,1.750410212641671,2.9378397196769033,3.665013589209972
46540,0.06296155389206864,0.07532443269718997,0.15372370177595057,-0.06455233628535206,0.68253315168769,0.576081252459694,0.6532563758104145,0.3922643041312471
44388,-0.015523367639109574,0.16911012356932256,0.2659444878659522,-0.04991340555076846,1.2097910471636506,1.3340485199508647,1.1330384949522938,0.8977814927606331
42733,0.009549316453028974,-0.053880255760537725,-0.026752255967455202,0.18542004717598892,0.9787356965131278,0.23222494734924626,0.19160543680905306,0.3498434159900556
42544,0.18234955537218234,0.1710808760446753,0.09294797877070458,-0.08316674664151223,0.9143767675700518,1.2088775388249047,1.4308367845544774,0.45504273598462674
769,0.0002957868930713503,0.01993558252463553,-0.013471178017247478,-0.005955776044988208,0.8161617422768676,0.6675607015077287,0.7008655690554285,0.6505352968472379
44471,0.06369596394256755,0.07351644639527789,0.09412016350330853,0.09023721543363832,0.5051803659941245,0.3674642519587539,0.7823161336549443,0.7973702088513813
45077,-0.04356025020522137,0.18964119782937955,0.24725017339690358,-0.044366132046015604,3.057334703211267,2.480500440233384,2.4810199732914353,1.623211702150687
44606,0.05774010659185583,0.10145209271984462,0.06670495295138423,8.618620220793808e-15,2.877172881673277,2.6829034015275055,2.310925330829442,1.8684707284039737
1026,0.03296970056574983,-0.01664817128051163,0.04162246296003002,0.0036789084129703288,0.10988606099448496,0.05981357734062119,0.06833702560852485,0.05957358084565417
41734,0.19074075689023454,0.0751804532394002,0.131810689051481,0.1254254611822603,1.9116547384800209,0.25490049196342907,0.5893133932571384,1.716398755643436
44635,0.28122398642376095,0.18829615695004162,0.2686787900347278,0.19371056492831534,3.2580100323736083,2.154500422618118,0.9951276540951948,0.37419549286974657
44774,0.09920316831553004,0.0723564025670387,-0.021070085760472916,-0.02321125760763912,0.15416923575104982,0.10765131402882738,0.13874185356751725,0.12715055005782752
44595,-0.052715845268087334,0.09998921332765313,-0.027947763555276343,-0.17937849216497231,0.19835376220554285,0.22178104832732715,0.14277338507689993,0.7584723060492511
32,-0.027331455791501764,0.15022816474456852,0.017409064706770137,-0.009839174810461765,1.3010135408921149,1.4246757019661347,1.1582784183928498,0.6082020616703352
44376,-0.053986838116596575,0.00036211021528129953,0.109114644502118,0.013576445007358395,0.3038442797749596,0.22428499059584361,1.0407459242645283,0.5352404181562457
44093,0.0747820199796994,0.1307697103296765,0.15571953546145262,0.1855126975451279,1.0598371599170944,1.055973023023003,0.8899504938882313,1.0221049629630494
46921,0.1350433232333731,0.09856913695231465,0.0630867254498127,0.11417619257476681,0.3681491225761852,0.3697036906809241,0.5118628888867738,0.28845463180123654
41718,0.066180972600035,0.11962032865972108,-0.0414488445065475,-0.09971770916277445,1.228680305102884,0.5630540105735556,0.7263638717387825,1.6395057261254178
41829,0.38658934037857123,0.12814517040307974,0.08652384329596115,-0.3340122856884366,1.6029992579250796,0.4339497911674629,0.43302952357427144,1.5293406322710656
46906,0.18777132093536725,0.19112750184799404,0.18688413679959934,0.2040964524796348,0.5423090316381557,0.259885169150412,0.48597819490868216,0.17348699981562005
976,0.06443009978841904,0.06465206204041912,-0.0225306904630723,0.09188755265793849,0.7714136440807134,0.8487477672590629,0.4945530967907043,0.7119619563483586
1465,0.05514064478343957,-0.03736946625292082,0.0277154597455948,0.06598657912862095,0.4472159489044255,0.2567643775385922,0.30399334069977285,0.26712784841136167
41000,0.02629828027472983,0.2606755583276636,-0.24500788197008044,-0.005151913938880843,1.4838990097630491,1.5768176079558534,1.4861512524936413,1.4025472836143122
44556,0.1305832103778045,0.15026921692292053,0.12987834442503574,-0.04040114441858175,1.7988960477755878,1.5624221088573107,1.5051953100504905,2.0072757929822087
46372,0.1117026246233374,0.07986280318329417,0.09117579781010514,0.08655875709042314,0.3905049985497625,0.2925035320949116,0.16712350048893893,0.36481315819631904
46915,-0.014088407789328206,0.008970046563654275,0.004529244595494244,-0.0018361844557209209,0.5914501334104424,0.580661966938911,0.5622225515084477,0.5651102145007574
952,0.2008806845640419,0.3178361459068916,0.12992075132849862,0.13164287429971938,1.0234700689724703,0.7762568951537485,0.9289154422251493,0.3810466773824086
41862,-0.4483991523583743,0.09580347193720291,0.21053704139011203,-0.16984640795794753,1.870807199599621,0.3187525386751807,0.6758966322305763,1.2570886266884214
851,0.04233194810584315,0.11976267280477822,-0.13939742228281055,0.2222039377069925,34.54719079030013,2.808714179347977,16.282734138767175,6.362780168548404
46562,0.14273978370537108,-0.007319453482695388,0.1706552093100644,-0.10184910296004078,1.2655528613108604,0.65736837578587,0.6943543318359344,0.9091030823344454
748,0.04843733980644983,0.1778309969011837,0.1439882390166564,0.06236281286527722,0.12429977642133519,0.5771326749421424,0.1596136617183663,0.030685726204783992
43976,0.0747820199796994,0.1307697103296765,0.15571953546145262,0.1855126975451279,1.0598371599170944,1.055973023023003,0.8899504938882313,1.0221049629630494
46605,0.0856214433430846,0.0,0.0,0.0,0.12868975531736493,0.0,0.0,0.0
46808,0.022382512309573555,-0.1502352549662194,0.21027548760724363,0.12363456380175154,1.2278167716986257,1.4009650429246583,0.9000748454183791,0.7235636904344633
1523,-0.02862388935029904,0.12986348936237901,0.024014301340689,0.059665309954134084,0.4531546783078102,0.4655558754461914,0.3550766209454688,0.5043532622262142
1476,-0.024811829022183044,0.08111692993925415,-0.0996982378875492,0.33801178374388857,47.193082471784045,7.601477831336025,13.461659395099664,9.49483401312628
44076,0.31762377274467324,0.19326955097315876,0.10080121189243357,0.14028680812977476,42.378073009002144,0.5136798305773222,0.25656021550382346,0.6823632899977305
41712,0.09594283410918604,0.13290206092067408,0.07538727722337031,-0.08529521550699996,1.2542800842597814,0.6014354999100182,0.8029203855389853,1.565961710138494
1477,,,,,,,,
1019,,,,,,,,
62,0.009631142269378504,0.0,0.0,0.0,0.11860811644246845,0.0,0.0,0.0
46745,0.18327064142574434,-0.18099685911283125,0.08764072522373384,-0.007728233776373635,1.4439757242431017,1.0966864737634474,0.7649758735688821,0.7959306283214946
1461,0.17119642958489747,-0.13410568385805044,0.11461633407981763,0.138639145447208,0.7219420853176597,0.4923748683164069,0.5551526746483344,0.3534072849815328
44156,-0.10543781289117779,0.019151884258195268,0.0760992472273731,-0.05483920034137435,0.3390251389489383,0.2382412053319323,0.6983249721649032,0.4122944594798477
45560,0.15834579800942963,0.2931206237040258,0.19693868831526792,0.18955925432183093,0.5440801479893773,0.9711534166415355,0.9134671727084012,0.8742024210632903
44625,-0.041966725934552966,-0.1528228904463465,0.008686843627618197,-0.005931635707721507,11.443148453584227,9.831469706371879,8.082424399756254,7.372472690761594
40496,0.11745976210047543,0.22294118401011684,0.0813654126522406,0.0924612625129071,0.43557695663695756,0.2546327198481202,0.2204316848281256,0.19787040954860746
46435,0.06530050488388937,0.0344528522531581,0.10159920452771799,0.019996520750605835,1.6589621712010254,1.474894919968901,2.5228852492640814,1.6939914693625941
375,-0.01559429183484073,0.06549102419338174,-0.03163261908471733,0.081419120430289,0.9813751032363002,0.8839762514940894,0.4688544315427365,0.5400529254450628
41825,0.18071205859244877,-0.11252222074990033,0.20058172843188285,-0.28727046698073,1.4605219463964019,0.47830348352350016,0.5290194346707887,1.7232531555527517
46840,0.020968176188235505,0.06742257510575822,0.02218140848788546,0.11822153659326834,0.2513811446543852,0.31347183228932757,0.30081042240564393,0.2207384343347286
41731,-0.0931098097955848,-0.07499770908388617,-0.018793809218672054,0.08062722876527825,0.8389050148249574,0.6576669073474601,2.364691282723979,0.6630778460432674
44791,0.06063728383070359,0.05369485761954786,0.04764363902141688,0.08284623222181393,2.657894720247965,2.134956783210868,1.8241203736371063,1.6569527609231816
44626,-0.11237762583502339,-0.10498555166830335,0.029224445861980152,0.027145663240351635,15.706199230986012,10.474267513219687,7.300440783365535,3.7310105329733276
47052,0.01287678604809994,0.001997723825987832,-0.007924500483278737,0.002246117263609042,0.11161636799494738,0.08985561216850266,0.029407315939239353,0.029787458852389315
41709,0.07150687450339989,0.12698324402235558,-0.1974871281025286,0.025213461311865373,1.3747740051339148,0.47651322148312036,1.6645650290215028,0.7102280955012681
44719,0.011518400936029474,-0.0017738803981959884,0.019858893352296732,-0.0327095865622566,0.15953332586083366,0.14134467841064768,0.15124262851631787,0.15987328775390955
1075,0.04497650064005665,0.05524223184190545,0.08537502491839691,0.10701531527536255,1.0921142958196528,0.28131306145292506,0.4402310565663284,0.9960631636828492
46880,0.02500428079601568,0.22621880566340716,0.028982724811450592,-0.03428885812326367,0.5798685212029311,0.86967421852577,0.46836555571450816,0.42970536821449457
44702,0.14173514555422742,-0.1422015397336978,-0.17682686139115433,0.3999570011011315,9.6385693844958,7.962877047282152,6.936599593772547,5.342658162531286
1459,0.0032349205304480076,-0.08689588392089458,0.14522615185208745,0.061469766211856534,0.4771744603367421,0.33044432889379216,0.3734335537618013,0.32620219953967394
377,0.02106301943171459,0.38145879080890216,0.3511797181213738,0.016510942598329744,19.135808489009417,3.2645388925212626,2.6478550778972814,4.333576840159851
44636,0.2887022652052103,0.18978218035939373,0.27337712572148437,0.19517597575112436,3.2929114944357885,2.250062210617045,0.9719088633729336,0.3627497144257141
46962,-0.10729041031341693,0.16827408826770082,0.032122042123981086,-0.027876511060700684,8.005025873944795,4.711403540621127,2.94000352314824,2.5120653777793334
694,-0.10620247868764983,0.1060008336662673,0.1912090943291068,0.07525844284585063,0.5267645851836348,0.6877192550620478,0.9622551393887824,0.5933285623508442
4153,0.25907476739645546,0.30195525907005866,-0.01349219543237578,-0.5084553174877076,16.30272230919139,5.8111231306139945,2.3457188256801706,5.90811115853816
941,0.03782967210818031,0.06850050094187579,-0.04504681584277274,0.014777901890096258,0.10756583344739147,0.12895208636997932,0.07634265331521421,0.10385173436321879
16,0.05788080113625888,0.14660763210880268,-0.17518074356138555,0.10291247095493557,2.8129914778007956,2.4069325667804096,1.4883600901458869,1.4946763708684407
46871,0.18327064142574434,-0.18099685911283125,0.08764072522373384,-0.007728233776373635,1.4439757242431017,1.0966864737634474,0.7649758735688821,0.7959306283214946
